bID,name,address,cord,numOfReview,rating,zipcode,cuisine
yXK9VSId2tqYNmk-31jAEQ,NAYA,"488 Madison Ave, -, New York, NY 10022","40.75885, -73.97504",36,4.0,10022,arab
sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,"179 Essex St, New York, NY 10002","40.72191, -73.98666",1503,4.5,10002,arab
i38R1KxL99JoG-Ns7FyyGw,12 Chairs,"56 MacDougal St, New York, NY 10012","40.72759, -74.0024",569,4.0,10012,arab
51YLgpfHKfXxOkDFe9sT-w,Balade - Your Way,"144 West 37th St, New York, NY 10018","40.7524299621582, -73.9887237548828",359,4.5,10018,arab
uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,"912 Washington St, Hoboken, NJ 07030","40.747742, -74.028024",304,4.0,07030,arab
cZ4TwM7VnDhgNB6kapneSg,Casa La Femme,"140 Charles St, New York, NY 10014","40.73404, -74.0083499",773,3.5,10014,arab
IxFTW7805MrWpbV4RbSFhw,Little Rascal,"163 Elizabeth St, New York, NY 10012","40.7208633, -73.9950497",234,4.0,10012,arab
Gi8HGtzVrxTg02IBXpSClw,A La Turka,"1417 2nd Ave, New York, NY 10021","40.77013, -73.95774",389,3.5,10021,arab
Jqnm2_8Rt70YYQBhhFLwGQ,Omar's Mediterranean Cuisine,"20 E 39th St, New York, NY 10016","40.751888, -73.981211",167,4.0,10016,arab
XwxGe5lDUtrZTr37JU6z-Q,Sido Grill,"2288 Frederick Douglass Blvd, New York, NY 10027","40.8086721255731, -73.9520373567939",23,4.5,10027,arab
4XdK-yBAnj4wLgftIU0GmA,Oasis Mediterranean Restaurant,"1907 White Plains Rd, Bronx, NY 10462","40.8478206, -73.8671998",40,4.0,10462,arab
RoIl1F0_4A94DdP_xy8Mwg,Sabry's,"2425 Steinway St, Astoria, NY 11103","40.76835316283952, -73.9111827338491",283,4.5,11103,arab
jwssDDRcC88xejYw0ZyFkw,Ayat NYC,"8504 3rd Ave, Brooklyn, NY 11209","40.6241292388192, -74.0309519868987",48,4.5,11209,arab
WUu7ZxH0y5Fp1G1hLrFxRQ,Marmaris Cafe,"820 River Rd, Edgewater, NJ 07020","40.8230585448331, -73.9759795390396",345,4.0,07020,arab
p-PJcI8SYIi_mowY5svQOA,Nomad,"78 2nd Ave, New York, NY 10003","40.72638, -73.98904",461,3.5,10003,arab
iRiWN3C19-UdicmHb8uPiQ,Memo Shish Kebab,"100 W 23rd St, New York, NY 10011","40.742848, -73.99318",112,3.5,10011,arab
VkjEkhPUg-_JaK6-AL5Vsg,Mombar,"2522 Steinway St, Astoria, NY 11103","40.767456, -73.91246",162,4.0,11103,arab
jAaVnUKLITkuhzwXIe0vLQ,Cafe Mogador,"133 Wythe Ave, Brooklyn, NY 11211","40.719747, -73.959993",1186,4.5,11211,arab
ZfVHyRKrP7OQnaUmItRK1A,Duzan Mediterranean Grill,"2411 Steinway St, Astoria, NY 11103","40.7684923638382, -73.9111769199371",582,4.0,11103,arab
3Wu7lGDEwuP-5OW1rdg0OQ,Sammy's Halal,"70 W 39th St, New York, NY 10018","40.75276, -73.9853",171,4.0,10018,arab
gpXJ1CuI01-5wnshykD-XA,Al Ameera Restaurant,"5122 John F Kennedy Blvd, West New York, NJ 07093","40.7854854567643, -74.0230022403715",74,4.0,07093,arab
1SaKutXcH38X0KvayyDHUA,Barbounia,"250 Park Ave S, New York, NY 10003","40.7382, -73.98804",1293,3.5,10003,arab
kp5HpNxyJQGY13VDN-Yq9Q,Qanoon,"180 9th Ave, New York, NY 10011","40.74524, -74.00202",72,4.0,10011,arab
TdAjlHUnsMyFsJheue8aRQ,Sahara's Turkish Cuisine,"513 2nd Ave, New York, NY 10016","40.74143, -73.97854",260,3.5,10016,arab
j0n_poMVZnODYOFviLbh0Q,Taim West Village,"222 Waverly Pl, New York, NY 10014","40.736002376347, -74.0019588366439",1530,4.5,10014,arab
a96iMO6bSkMHOZ4Wrv-Lcg,Manousheh Grand,"403 Grand St, New York, NY 10002","40.7158953, -73.987321",13,4.5,10002,arab
lnTPfdaqDqWjywWewsE2Lw,Miriam,"79 5th Ave, Brooklyn, NY 11217","40.6801719843659, -73.9777555239717",1027,4.0,11217,arab
jUD3vbZS_MGkDk2yfBXZuQ,Queen Sheeba,"317 W 141st St, New York, NY 10030","40.8208581437951, -73.9447144351328",74,4.0,10030,arab
qs5aBgcT2v1BFlW-XqQS0Q,Biryani Cart,"46th St & 6th Ave, New York, NY 10003","40.757403, -73.9822503",544,3.5,10003,arab
3FzpZE56CHuipiY_JDT3EA,Zyara Restaurant,"25-53 Steinway St, Astoria, NY 11103","40.76648, -73.91251",203,4.0,11103,arab
oqVG2LsTwvRzgJxId5pqiw,Dar 525,"525 Grand St, Brooklyn, NY 11211","40.711266, -73.950317",508,4.5,11211,arab
Z4OF9kKSikiYZCx62_aq8A,Jerusalem Restaurant,"2715 Broadway, New York, NY 10025","40.7997299, -73.96852",167,3.0,10025,arab
UqYxtrutXYdielZXMFLZug,Layali Dubai,"24-17 Steinway St, Astoria, NY 11105","40.7685091, -73.9109881",135,3.5,11105,arab
iL88ZmIUC_9Obf-r6YN1Ew,Le Souk Restaurant,"510 Laguardia Pl, New York, NY 10012","40.72793, -73.99928",466,3.0,10012,arab
bNO0801dOoSSFJuDdTDzYQ,Hadramout Restaurant,"172 Atlantic Ave, Brooklyn, NY 11201","40.6898184, -73.9938774",91,4.0,11201,arab
g6R8iwi__IDy8plQy0v9WQ,Café Gitane,"242 Mott St, New York, NY 10012","40.7231802723335, -73.9946175625656",713,4.0,10012,arab
PfQJMZQdC_33d0XCo3zeXQ,Tagine Fine Moroccan Cuisine,"221 W 38th St, New York, NY 10018","40.754057, -73.989497",272,3.0,10018,arab
fcZslhOdQJgRdi04UMf0PA,Cinar Turkish Restaurant,"677 Palisade Ave, Cliffside Park, NJ 07010","40.8253370864609, -73.9829099178314",328,4.5,07010,arab
QrA0UEYM0ujRXIAhQ730XQ,Egypt Feteer,"3091 Steinway St, Astoria, NY 11103","40.7615637189449, -73.916535",77,3.5,11103,arab
n_KosOPSHS81Yq0D6X3peQ,Falafel On Broadway,"3151 Broadway, New York, NY 10027","40.81452, -73.95966",217,4.0,10027,arab
B3vbVvQOofXU6lFkrN1_2A,Gardenia Terrace,"826 10th Ave, New York, NY 10019","40.7675581, -73.9892952",208,4.0,10019,arab
nGpC40fxoDQ-Ft0h-_gkVg,Bedouin Tent,"405 Atlantic Ave, Brooklyn, NY 11217","40.6869769801458, -73.984394049936",616,4.0,11217,arab
X5QzZ75VRdcefyC6762QOw,Almazaq Restaurant and bakery,"46 E Railway Ave, Paterson, NJ 07503","40.8998683768543, -74.1577463113301",54,5.0,07503,arab
CO3lm5309asRY7XG5eXNgg,Rahi,"60 Greenwich Ave, New York, NY 10011","40.7360271, -74.0005436",501,4.5,10011,arab
AzHbXpKevHaeHPhJHE8UnQ,Little Morocco,"2439 Steinway St, Astoria, NY 11103","40.767964, -73.911346",142,4.0,11103,arab
lzS4xZdl9Yk1ULtbzi9ejQ,Hamido Seafood,"3308 Ditmars Blvd, Astoria, NY 11105","40.7750008, -73.9095623",156,4.5,11105,arab
bDx0oXgxO0Cy8uH_NbsE9w,Moustache,"90 Bedford St, New York, NY 10014","40.7323545516408, -74.0052938207627",374,4.0,10014,arab
8TfhQaCxux6Eq8SK8iqyoQ,Abuqir Seafood,"24-19 Steinway St, Astoria, NY 11103","40.7683, -73.9110794",154,5.0,11103,arab
OMRkRHFXmS9txTWirA-yMA,Taheni Mediterranean Grill,"224 4th Ave, Brooklyn, NY 11215","40.67742, -73.98343",240,4.0,11215,arab
euqvuleuiGyMffTR23eeYg,Zooba,"100 Kenmare St, New York, NY 10012","40.7212932028146, -73.997309692204",108,4.5,10012,arab
XCpvVDi-eMDid3s6LrDIuw,Sido Falafel & More,"267 Columbus Ave, New York, NY 10023","40.7775898, -73.9785419",179,4.0,10023,arab
AvTezlpt3GXTdSEnXbHP4w,Fatima's Halal Kitchen,"25-25 Broadway, Astoria, NY 11106","40.7631186084319, -73.9275405041124",404,4.0,11106,arab
5hyFH-JfrlBhgPDmvelkIA,North Miznon,"161 W 72nd St, New York, NY 10023","40.778538, -73.980709",140,4.0,10023,arab
xTWpl9DgIkkr5B8h8_xUpA,Lokal 83 Mediterranean Kitchen,"473 Columbus Ave, 83rd street, New York, NY 10024","40.7842696, -73.9734941",346,4.5,10024,arab
BsdB6DhfvSq7ZZs-_u0RpA,Taci's Beyti,"1953 Coney Island Ave, Brooklyn, NY 11223","40.60956, -73.96209",751,4.5,11223,arab
blDT9_3bnnWAwtBAODIENA,Yemen Cuisine,"6726 5th Ave, Brooklyn, NY 11220","40.634918, -74.020725",76,4.0,11220,arab
DKAVCg08eo2JTaS8HhSgrA,Mamoun's Falafel - Hoboken,"300 Washington St, Hoboken, NJ 07030","40.7401318573625, -74.030293",775,4.0,07030,arab
tg2I4TLCUNr_llG2xLE4sg,Turkish Grill,"42-03 Queens Blvd, Sunnyside, NY 11104","40.7437839950329, -73.9221807731946",398,4.0,11104,arab
r2gZ3MzTxQ4mTeH-0-Qtyw,Arth Aljanatain,"700 Rhinelander Ave, Bronx, NY 10462","40.84733, -73.86663",19,4.0,10462,arab
eW7kDF_1PT0CBbKA0sjLfA,Souk El Shater,"43-03 Queens Blvd, Sunnyside, NY 11104","40.74385, -73.92113",238,4.5,11104,arab
szrkleW0KeKcoKqnGa2Tew,Zaytoons,"594 Vanderbilt Ave, Brooklyn, NY 11238","40.678733, -73.968803",306,4.0,11238,arab
dzI6MzwKbrhJN5dEeUbX0w,The Hummus & Pita,"585 6th Ave, New York, NY 10011","40.73928, -73.99605",647,4.0,10011,arab
8O-nF9b9fQH4Zxu6ymcUPw,Olive Tree Cafe,"117 Macdougal St, New York, NY 10012","40.73021, -74.00058",395,3.5,10012,arab
fdmb0uiAMEOOayPzIqvm5A,Namaste Fusion,"430 Anderson Ave, cliffside park, NJ 07010","40.8202946, -73.9914967",18,3.5,07010,arab
3k9_mItrIx7xQfLbE5dplw,Samakmak Seafood,"772 Westside Ave, Jersey City, NJ 07306","40.72675, -74.07624",87,5.0,07306,arab
Vr6XgO_ej3NHoSkV3ywYbg,Pita square,"95 Halsey St, Newark, NJ 07102","40.73922, -74.17216",27,4.5,07102,arab
VnmhnILiO3_TPNPIRU7Qug,Karizma,"244 E 51st St, New York, NY 10022","40.755577, -73.968832",257,3.5,10022,arab
iufQFxf-g1j-5lC6GRTiog,The Migrant Kitchen,"45 Stone St, New York, NY 10004","40.70453, -74.01045",27,5.0,10004,arab
sgIdJLSXnnMZy2sjm5GUeQ,Rintintin,"14 Spring St, New York, NY 10012","40.721146, -73.994904",181,3.5,10012,arab
tAHRDrCR0l_utA91IyOYNw,Baba Ghanouge,"165 Church St, New York, NY 10007","40.71511, -74.00758",150,3.0,10007,arab
8V7TRbftgcyzobXuzHEP_g,Yemen Cafe & Restaurant,"7130 5th Ave, Brooklyn, NY 11209","40.63193, -74.02181",149,4.5,11209,arab
FcSblhYtEG3VzarbZefwrw,FLÉ FLÉ Grill,"254 8th Ave, New York, NY 10011","40.74508, -73.99843",143,4.5,10011,arab
PYv7MXnCDuSPA9Yakf1Rqw,Souk & Sandwich,"117 Ave Of The America's, New York, NY 10013","40.7238561, -74.0048973",142,4.0,10013,arab
HcWm-9ZZu2_brnuRxN5Gpg,Tutt Cafe,"47 Hicks St, Brooklyn, NY 11201","40.700188, -73.99322",232,4.0,11201,arab
texbRCTWEMkK3aoLMIAGhA,Queen,"247 Starr St, Brooklyn, NY 11237","40.706071, -73.922414",178,4.5,11237,arab
deJwwVdY2L88MAMKxE5S7A,King of Falafel & Shawarma - Restaurant,"30-15 Broadway, Astoria, NY 11106","40.7621880914364, -73.9255477918848",310,4.0,11106,arab
Qj5Wvq6jufSFgJd4dDb_Sg,Cafe Nunez,"240 W 35th St, New York, NY 10001","40.752133, -73.991849",481,3.0,10001,arab
0GX2FPZvZm_yXuNzkGha6Q,Falafel Station,"2828 John F Kennedy Blvd, Jersey City, NJ 07306","40.73153833, -74.06618",32,4.0,07306,arab
eT2rROrWDAr0auGYqQrp9A,Layali Beirut Cafe Restaurant,"25-60 Steinway St, Astoria, NY 11102","40.76658, -73.9131",109,3.5,11102,arab
kmLRmhYTsdeiYLQpC06yxw,Alhamadanya Sweets,"52 E Railway Ave, Paterson, NJ 07503","40.899639, -74.1575614",70,5.0,07503,arab
6G0urbBDz_CnYnGXApgUcw,Boutros,"185 Atlantic Ave, Brooklyn, NY 11201","40.6901481293837, -73.9935445412993",129,4.5,11201,arab
rrxcBTWS827bJ4oBr5a_ww,Silvana,"300 W 116th St, New York, NY 10026","40.8043464658849, -73.9556999961065",278,3.5,10026,arab
5AJQ0zXD5cVR2vCiotdmbg,Istanbul Grill,"310 W 14th St, New York, NY 10014","40.73988, -74.00322",133,3.5,10014,arab
J0LA9MFOlGEXsc0lugFAUg,Aden Restaurant,"24-42 Steinway St, Astoria, NY 11103","40.76819, -73.91178",32,3.5,11103,arab
F7YMlbH8SbcK0BnmPgmnXw,Saba Restaurant and Grill,"25-75 Steinway St, Long Island City, NY 11103","40.7659607, -73.9129715",37,3.5,11103,arab
gXrj1hbH0cz_-GddzL1gDQ,Istanbul Borek & Kebab,"360 Lawton Ave, Cliffside Park, NJ 07010","40.8278494765447, -73.9875280798444",148,3.5,07010,arab
3o0Jp9ttSpP1wu7Focs7xg,Mamoun's Falafel - East Village Manhattan,"30 St Marks Pl, New York, NY 10003","40.728814, -73.988492",1197,4.0,10003,arab
GzLvItrtwlPpkH0HPEC_5w,Nanoosh,"173 Madison Ave, New York, NY 10016","40.7472875, -73.9832812",174,3.0,10016,arab
FvnExtQHPfz_crDCBTQ1iQ,Mint Masala,"95 Macdougal St, New York, NY 10012","40.729513, -74.001138",318,4.0,10012,arab
6emR8SU0UlcKI2o-0yO7Wg,Antique Garage Tribeca,"313 Church St, New York, NY 10013","40.71972, -74.00397",99,4.0,10013,arab
lMyJ9lrwRddpsOR_WeMSww,Gypsy Grill,"187 Newark Ave, Jersey City, NJ 07302","40.7212996, -74.0457456",506,4.0,07302,arab
OaLbgr9ardChJ90u16Ik9g,Kazuza,"107 Ave A, New York, NY 10009","40.72602, -73.98393",488,4.0,10009,arab
WojnO4OcLHo8EBIRgJrGsQ,Dill & Parsley,"829 3rd Ave, New York, NY 10022","40.7560462224459, -73.9703554478851",145,3.5,10022,arab
V37ECDCspDO5x1h_eEoHoA,Farah Anatolia,"401 E 62nd St, New York, NY 10065","40.76146, -73.96029",194,3.5,10065,arab
HYW2O2qycmFiGUNt_TlyPA,Shawarmania,"22-49 31st St, Astoria, NY 11105","40.774947, -73.911846",238,4.0,11105,arab
awRxWGb5C77OYCa-g32fUg,Ruzana,"486 85th St, Brooklyn, NY 11209","40.6221721770876, -74.0260156989098",183,4.0,11209,arab
46FE_VjZJ0CBsmN9_TYMiA,Kebab Istanbul,"5819 Kennedy Blvd W, North Bergen, NJ 07047","40.7906581, -74.0228635",160,4.0,07047,arab
xiwnLiNhSlEN4CDcurqsLQ,2nd Ave Deli,"162 E 33rd St, New York, NY 10016","40.745206, -73.9791699",1239,4.0,10016,arab
ggm-5YHqX5pXgk5Uh42dEA,Pergola,"36 W 28th St, New York, NY 10001","40.745399, -73.989588",795,3.5,10001,arab
WIe7Qi3uOoMKU2ZbHfTGew,Mazzat,"208 Columbia St, Brooklyn, NY 11231","40.684942, -74.003028",193,4.5,11231,arab
nnFTQ8gahMWmE1XYGL0lSw,Horus Too,"416 W 46th St, New York, NY 10036","40.76121, -73.9919",215,3.0,10036,arab
GcBZDgOKOP-RkH_mI-DS9A,The Halal Guys,"307 E 14th St, New York, NY 10003","40.7323060751209, -73.9843906361069",775,3.5,10003,arab
HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,"50 Carmine St, New York, NY 10014","40.729826, -74.003516",861,4.0,10014,arab
4lvM8_IWe_TgSszfwhmrdg,12 Chairs Cafe,"342 Wythe Ave, New York, NY 11249","40.7145615, -73.9653168",289,4.0,11249,arab
jWxTkQpR9LdJdEopestfCw,Mazza Falafel,"365 Essex St, Hackensack, NJ 07601","40.88343, -74.059",214,4.5,07601,arab
fKl-XzMrRQyW9tjg9mhIGA,Sinbad Cafe & Grill,"20 Meadowlands Pkwy, Secaucus, NJ 07094","40.79783, -74.0657",112,4.0,07094,arab
wUnrxTBnX7FKrWDZxQDiGA,Al Shami Restaurant & Shawrma,"1023 Main St, Paterson, NJ 07503","40.89334, -74.15789",91,4.0,07503,arab
BMDPPsHf1_z-meUX_IRCkQ,Mangal Kebab,"4620 Queens Blvd, Sunnyside, NY 11104","40.7428106, -73.918186",294,4.0,11104,arab
h-oRYTQZrVg2mlO7tjmEew,Abu Rass,"1057 Main St, Paterson, NJ 07503","40.892238, -74.156958",210,4.0,07503,arab
NzIu9dOcDrd0UVMB1Kx6PQ,Rakka Cafe,"81 St Marks Pl, New York, NY 10003","40.72782, -73.98551",144,3.5,10003,arab
5z7OuOWuZRu6byp2XDKbQw,Saravanaa Bhavan,"81 Lexington Ave, New York, NY 10016","40.7414, -73.98306",903,3.5,10016,arab
w_4kEnanUloKJVDIJAUUyg,El-Rawsheh Cuisine,"2548 Steinway St, Astoria, NY 11103","40.7668419, -73.9128876",60,3.5,11103,arab
diUPT_muypq7W7dGSuSB-Q,La'Mezza,"63 Nathaniel Pl, Englewood, NJ 07631","40.895738, -73.976122",191,3.5,07631,arab
DWR54ugpSThnDub4xeHWow,Karam Restaurant,"8519 4th Ave, Brooklyn, NY 11209","40.62297, -74.02807",349,4.0,11209,arab
CviK6c6BkxN_TTZahdvwyA,Zatar,"1294 Myrtle Ave, Brooklyn, NY 11221","40.6980763644669, -73.9245712108767",148,4.5,11221,arab
61H9oV-8y6EMZdcKnQc-jA,Bakhter Halal Kababs,"68-16 Fresh Meadow Ln, Fresh Meadows, NY 11365","40.733285, -73.794737",261,3.5,11365,arab
9gdokGFQBUqLDItNCCY3YA,Sayat Nova Restaurant,"91 Main St, Hackensack, NJ 07601","40.881, -74.04424",36,4.0,07601,arab
N1FkQ5Q0wO_lNTFMKPEkZg,Bennies,"54 E Palisade Ave, Englewood, NJ 07631","40.89267, -73.97333",261,4.5,07631,arab
Xgj0XCw86dtaf3VKKJ8bmQ,Green Garden Buffet,"332 E 9th St, New York, NY 10003","40.728498, -73.98615",7,5.0,10003,arab
h_X1VLP4eVHmaQW6yAAbBg,Truva Cafe and Grill,"22-41 31st St, Astoria, NY 11105","40.7750966778383, -73.9116586888159",369,4.0,11105,arab
kDhtG0Z93f-ADZzMUB9GaQ,The Grill House,"1991 Bronxdale Ave, Ste 3, Bronx, NY 10462","40.8498, -73.86468",25,4.0,10462,arab
OYeIasyGnl8DL8zgYVW3ow,Stix Kosher Restaurant,"10115 Queens Blvd, Forest Hills, NY 11375","40.726556, -73.851522",209,4.0,11375,arab
TYUcE9t6bA9kCEqRNud5Dg,Kabab Café,"2512 Steinway St, Astoria, NY 11103","40.7678122049352, -73.9119970122338",220,4.0,11103,arab
ZXiT7FuFAkmjg4pXYxb06A,Village Taverna,"81 University Pl, New York, NY 10003","40.73339, -73.99306",306,3.5,10003,arab
o5sUOmtzcHAeSWtUuFJ00g,Anjappar Chettinad Restaurant,"116 Lexington Ave, New York, NY 10016","40.742603, -73.982795",313,3.0,10016,arab
My17Ud2T_tXy_9ND9aezpQ,BlackSea Fish & Grill,"95-36 Queens Blvd, Rego Park, NY 11374","40.7301, -73.863538",356,4.0,11374,arab
U1MkaYLx7PL8qZbgi4BsCQ,The Green Chicpea,"59 Halsey St, Newark, NJ 07102","40.74057, -74.17148",188,4.5,07102,arab
Qd2fk2Kc5IjMrICXtjkuKA,Hayaty NYC,"103 Ave A, New York, NY 10009","40.7259195, -73.9838009",153,3.5,10009,arab
BU_GtPGTCy5KiJ6g8Ltdwg,Golan Heights,"2553 Amsterdam Ave, MANHATTAN, NY 10033","40.851497, -73.927925",74,4.0,10033,arab
koh-4_SAbshwZ8EBRmXcmg,B&H Dairy,"127 2nd Ave, New York, NY 10003","40.7284584, -73.9881668",478,4.5,10003,arab
bw1Eq31uxhYh-kWTaPOT1A,Al Raouche Restaurant,"169 Crooks Ave, Paterson, NJ 07503","40.8901378838809, -74.1521350547521",123,4.0,07503,arab
l9dCKe-0EO1XQFkuFi8YRQ,Garbanzo Grill,"3706 Park Ave, Weehawken, NJ 07086","40.77227, -74.02148",145,3.0,07086,arab
lzUkaMCuxYWR1cL_q3ElsQ,Dar 525,"168 Driggs Ave, Brooklyn, NY 11222","40.72308, -73.9452699",135,4.5,11222,arab
T4C0dk_umVQ1ntSPn-ruvg,A-1 Grill,"351 Broadway, Bayonne, NJ 07002","40.65895, -74.1228299",40,4.0,07002,arab
O8XXOQ1crVOjGsz1ARKCFA,Stefanos Mediterranean Grille,"700 Plaza Dr, Secaucus, NJ 07094","40.7864566, -74.0454879",203,4.0,07094,arab
7UJRw4Klt5yfE7q9vznEHA,Kabob Shack,"182 Havemeyer St, Brooklyn, NY 11211","40.710663537386, -73.957783053073",172,4.0,11211,arab
IQYQz1svn6HxgnUP6wCTBw,Turkish Pita Place,"150 Halsey St, Newark, NJ 07102","40.7372072, -74.1728457",49,4.0,07102,arab
F5NgayCZt3ZIqJOmIQWxZg,Al Baraka Restaurant,"610 Richmond Rd, Staten Island, NY 10304","40.61166, -74.08812",3,3.5,10304,arab
TMKUWtlTdXRyDBWgi0hl3w,Yasmeen,"247 Piaget Ave, Clifton, NJ 07011","40.8803035787814, -74.1454234695392",124,4.0,07011,arab
wenaXt_MhJJK973nNO2IIg,Big Arc Chicken,"233 1st Ave, Ste A, New York, NY 10003","40.7312, -73.983",110,3.5,10003,arab
8KotY_L_CXJTD63YrRAdeA,Gabriella's Place Lebanese Cuisine,"177 Franklin Ave, Nutley, NJ 07110","40.8141352096874, -74.1635080235389",99,4.5,07110,arab
yk-urU0Zz41LiTS2ZBZf1Q,Romanian Garden,"43-06 43rd Ave, Sunnyside, NY 11104","40.7449088452058, -73.921469294812",132,3.5,11104,arab
U7aH5Sy4Z5QfEpzeccz56w,Pahal Zan,"106-12 71st Ave, Forest Hills, NY 11375","40.7197288162693, -73.8449875895475",310,4.0,11375,arab
ZG953qDRSrVap2QKm2OG1g,Pita Pan,"167 7th Ave, Brooklyn, NY 11215","40.67194, -73.9771899",171,4.0,11215,arab
uiMACekp57nTQJaCwrQ5_w,Farid Kebab,"25-15 Steinway St, Astoria, NY 11103","40.7675404571536, -73.9119178368163",76,4.0,11103,arab
JT-0_-OqmBLYzEvRhU-__w,Nicks Bistro,"104-20 Metropolitan Ave, Forest Hills, NY 11375","40.709937, -73.8483058920307",559,4.5,11375,arab
maZVyQ0jQ24MeaP9-72XxQ,Pita Hot,"25-13 30th Ave, Astoria, NY 11102","40.768571, -73.924437",283,4.0,11102,arab
yYb0dW3Ckc-lBzZTs5ssoQ,Brooklyn Shawarma,"1001 Fulton St, Brooklyn, NY 11238","40.6827277407024, -73.9627983793616",51,4.0,11238,arab
Lkz8ExozPGmYBvz-ZEtXOg,Näna Good Eats,"152-67A 10th Ave, Whitestone, NY 11357","40.7939370106912, -73.8078446955679",140,5.0,11357,arab
HVKKciOXD4k9VWXqgM9hqw,Bedawi Cafe,"266 Prospect Park W, Brooklyn, NY 11215","40.65865, -73.98222",172,4.0,11215,arab
KjqBMZ0bE9VV2VP3DrDZvg,First Oasis,"9218 4th Ave, Brooklyn, NY 11209","40.61803, -74.03065",173,4.0,11209,arab
WkPaDzqGSx0X7pFdIuWOww,Darna Restaurant,"1090 Main St, Paterson, NJ 07503","40.8910767, -74.1561679",47,3.5,07503,arab
sR60I9PI_63noBQcGoIrbw,Pause Cafe,"3 Clinton St, New York, NY 10002","40.72123, -73.98408",408,4.5,10002,arab
z3vcYpnDgnBzZNqhQMOHUA,Fatoosh Pitza & Grill,"330 Hicks St, Brooklyn, NY 11201","40.691447, -73.997818",102,4.0,11201,arab
Tx3pJnxQo00twdxjvjc8Ow,Habibi Halal Food,"115 E 23rd St, New York, NY 10011","40.7401285, -73.9855201",43,4.5,10011,arab
2N1y8Cv7R92lDYia_eruCw,Platter King,"7704 Bergenline Ave, North Bergen, NJ 07047","40.80032, -74.00733",173,4.0,07047,arab
CLD0Bh-Z_7oGDQOcYdPGLg,Le Sajj,"8221 5th Ave, Brooklyn, NY 11209","40.6237164, -74.0248142",110,3.5,11209,arab
VWiKAEzdATXDYxdomqQ9Ig,Falafel Tarboosh,"1701 Amsterdam Ave, New York, NY 10031","40.82468, -73.9478",117,4.0,10031,arab
Tvxh4vWev1ak-WztOzus-g,Lebanese Eatery,"1686 Forest Ave, Staten Island, NY 10302","40.6247, -74.1448",48,4.5,10302,arab
rz5C7UpA338OKU_LCQS3rg,Momo's Mediterranean Grill,"25 & 29 101st Ave, Brooklyn, NY 11208","40.679426, -73.863661",44,4.0,11208,arab
XtSPNWY6L70I6p9l8vnwWg,Ibby's Falafel,"303 Grove St, Jersey City, NJ 07302","40.71885, -74.0438099",399,3.0,07302,arab
jJs-WtF7FdRy3NRU-5yt0g,Nanoosh,"111 University Pl, New York, NY 10003","40.73425, -73.99233",256,3.5,10003,arab
ceZ0AoGFNZlgt8MIspfUYQ,Al-Kumah,"970 Main St, Paterson, NJ 07503","40.89458, -74.15966",84,4.0,07503,arab
5TJdeGTJSOPjfJvGGO9cRw,Sahara East,"184 1st Ave, New York, NY 10009","40.7294197096977, -73.9835608443846",290,3.0,10009,arab
lx2WYRTk2AWKByUgI0XZOw,Aleppo Restaurant,"939 Main St, Paterson, NJ 07503","40.8956909, -74.1600571",12,4.0,07503,arab
rPy1rO3KEsSiVO0DXfDN3g,Layaly Cafe,"4409 Broadway, Astoria, NY 11103","40.7574149828242, -73.9153653450743",165,4.5,11103,arab
KSzNIueYgSIipZhcDgXovQ,Afghan Kebab & Grill,"74-16 37th Ave, Jackson Heights, NY 11372","40.7488353, -73.8914734",88,3.0,11372,arab
Xa91UwBtZaUPpTygSm3qSw,Nur,"34 E 20th St, New York, NY 10003","40.738533, -73.988799",285,4.0,10003,arab
Ob9s-5YXNkVdbx_c9nsGkQ,Shawarma Al-Sham,"7701 5th Ave, Brooklyn, NY 11209","40.627771, -74.0230695",51,4.0,11209,arab
bVyA5z69287U9B9W88hERg,Kabab King,"7301 37th Rd, Jackson Heights, NY 11372","40.7472744, -73.8922265",333,3.0,11372,arab
vFKJBrFmeC8DvI-cUYXFBw,Alsalam Restaurant & Meat Market,"7206 5th Ave, Brooklyn, NY 11209","40.631599, -74.022102",17,4.0,11209,arab
-JBFRO2z1Fr6og-3VGYRxQ,Black Iris,"228 Dekalb Ave, Brooklyn, NY 11205","40.6894701719284, -73.9702398329973",309,4.0,11205,arab
TfAz2OqY4xWMHHh5H1OmrQ,Pita Point,"508 Marion St, Brooklyn, NY 11233","40.68178, -73.90916",131,5.0,11233,arab
azCB19UzoGl7njg5FDudaw,Sumac,"1198 Forest Ave, Staten Island, NY 10310","40.6263033995038, -74.1298565325409",119,3.5,10310,arab
CCBy_QYHbTtPrAKHS3pqHg,Pita Palace,"413 Graham Ave, Brooklyn, NY 11211","40.7172335, -73.94504",252,5.0,11211,arab
KRWMajn-8FFKBGv2s1Tyzw,La' Ziza Lebanese Cuisine & Hookah Lounge,"341 Crooks Ave, Clifton, NJ 07011","40.89099, -74.14531",287,3.5,07011,arab
zmWM-mfenM3N_yTaItG1FA,Cedars,"5 Main Ave, Wallington, NJ 07057","40.85476, -74.11908",287,4.0,07057,arab
RS1qbaCAbI8_5gOloYs2pQ,Beirut Restaurant,"1543 Main Ave, Clifton, NJ 07011","40.8860359191895, -74.1508560180664",199,3.5,07011,arab
